PartitionKey,RowKey,Timestamp,userSurveyRating,userSurveyRating@type,wizardSurveyTaskSuccessful,wizardSurveyTaskSuccessful@type
convs-quality,248b0851-5dad-4fcc-ae58-eed339980e97,2020-05-22T16:02:40.609Z,5,Edm.Double,true,Edm.Boolean
convs-quality,24c6fe85-f8af-4619-910e-ab241b8aec2d,2020-05-22T16:02:40.703Z,5,Edm.Double,true,Edm.Boolean
convs-quality,24f7e99b-9d08-421c-a795-6b6d7c244ee1,2020-05-22T16:02:36.631Z,3,Edm.Double,true,Edm.Boolean
convs-quality,250ccaba-be94-4494-a11b-a591c74aa5aa,2020-05-22T16:02:37.035Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,2522acae-3f59-4162-bdf5-46d1ae391b72,2020-05-22T16:02:34.668Z,3,Edm.Double,true,Edm.Boolean
convs-quality,25a7887d-b7a8-44ec-ac71-aaf2dcfa2475,2020-05-22T16:02:34.549Z,4,Edm.Double,true,Edm.Boolean
convs-quality,25d90dbd-add9-4cc3-baef-763960550f20,2020-05-22T16:02:40.115Z,5,Edm.Double,true,Edm.Boolean
convs-quality,25e93984-b3c7-4678-ba7d-8ebffa6402b4,2020-05-22T16:02:36.294Z,3,Edm.Double,true,Edm.Boolean
convs-quality,25e94fe5-15cf-45e1-9798-397ab1cd7a32,2020-05-22T16:02:35.808Z,3,Edm.Double,true,Edm.Boolean
convs-quality,25fda849-e794-446a-b2e1-b1fbaae86b80,2020-05-22T16:02:39.334Z,4,Edm.Double,true,Edm.Boolean
convs-quality,266cee26-97fd-4bd3-a31b-b4f995b3a074,2020-05-22T16:02:35.890Z,1,Edm.Double,true,Edm.Boolean
convs-quality,26e194e0-7dbd-43d5-bf5e-c1f92b290808,2020-05-22T16:02:35.743Z,3,Edm.Double,true,Edm.Boolean
convs-quality,2720d8aa-bed9-4647-9088-01f034fd8c74,2020-05-22T16:02:41.154Z,5,Edm.Double,true,Edm.Boolean
convs-quality,275da768-8c2a-48f7-9b1a-0e899eeab936,2020-05-22T16:02:37.987Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2766d9fc-ebbf-44c2-a0a7-32310fa1778a,2020-05-22T16:02:37.203Z,3,Edm.Double,true,Edm.Boolean
convs-quality,27be9bfa-774e-4197-8c72-0a9405945982,2020-05-22T16:02:35.820Z,5,Edm.Double,true,Edm.Boolean
convs-quality,28fea5ef-82ef-4960-b1b4-502092760cb2,2020-05-22T16:02:35.754Z,4,Edm.Double,true,Edm.Boolean
convs-quality,2915fb03-4795-477b-9592-e0a5655e2677,2020-05-22T16:02:42.220Z,5,Edm.Double,true,Edm.Boolean
convs-quality,297cb106-8444-4a2e-b6e4-8037ac0cd393,2020-05-22T16:02:36.932Z,5,Edm.Double,true,Edm.Boolean
convs-quality,29e84746-7202-4a2a-b794-5d96ab819d2d,2020-05-22T16:02:38.487Z,5,Edm.Double,true,Edm.Boolean
convs-quality,29f14473-6e23-4884-9218-507c26b39067,2020-05-22T16:02:37.688Z,4,Edm.Double,true,Edm.Boolean
convs-quality,2a199a60-045d-4d84-b49f-ead43221546d,2020-05-22T16:02:40.803Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2a4cd3d4-8104-4b7f-8fbd-70e1f58a2ee7,2020-05-22T16:02:40.361Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2aab899f-b3b9-4054-8f16-2eb1db3f6699,2020-05-22T16:02:34.684Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2ab81f6c-7053-4fba-af3d-deeeb3263200,2020-05-22T16:02:40.273Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2ae1594f-b988-407a-b0b3-fa2c701f6166,2020-05-22T16:02:35.979Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,2b50c847-782c-42e7-ae60-b3e5e1ddac02,2020-05-22T16:02:35.612Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2b8c776f-2856-4b47-a991-98cb3f24b744,2020-05-22T16:02:35.573Z,4,Edm.Double,false,Edm.Boolean
convs-quality,2baee57e-4a75-414b-8eba-793a19423bb6,2020-05-22T16:02:38.740Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2bbb1315-3518-4d31-bb20-8b523f736aad,2020-05-22T16:02:35.145Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2be21e83-b371-468d-a8f9-c6bc17374a79,2020-05-22T16:02:37.890Z,3,Edm.Double,true,Edm.Boolean
convs-quality,2be7d472-9dce-4d5c-a708-5960ff659ca5,2020-05-22T16:02:40.458Z,2,Edm.Double,true,Edm.Boolean
convs-quality,2bf5a321-2abf-4ce6-a157-5f9e6e95f7fc,2020-05-22T16:02:40.074Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2c01789c-c15c-4a1e-a9c0-f17672b08a73,2020-05-22T16:02:40.092Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2c0f9690-48ec-47b7-8d24-0c5488ac565f,2020-05-22T16:02:34.977Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2ce47eab-29ab-4411-bc2e-c8358f2cd666,2020-05-22T16:02:39.427Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2ce800f9-5679-4cd3-8c58-7fffa77d0530,2020-05-22T16:02:41.715Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2d6c7606-5a7b-485f-b7f3-cc5c7f984e82,2020-05-22T16:02:42.249Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2d7e32a3-ca2a-44f8-9a1f-9a13d1935cf3,2020-05-22T16:02:41.101Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2e28ecff-d81d-4094-b1d7-ad3457e8fe9f,2020-05-22T16:02:35.534Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2e2f278b-a6ad-4a38-a99c-ae5903f81069,2020-05-22T16:02:37.600Z,2,Edm.Int64,true,Edm.Boolean
convs-quality,2e31e3c2-8451-4998-8fa3-cdf92d24e5bb,2020-05-22T16:02:41.866Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2e676393-1825-4436-83e1-c46182dbe40a,2020-05-22T16:02:35.772Z,4,Edm.Double,true,Edm.Boolean
convs-quality,2e67b978-85a2-4588-ba23-8b58e6484c1b,2020-05-22T16:02:37.648Z,3,Edm.Double,true,Edm.Boolean
convs-quality,2e6952e6-55b4-4daa-a1cf-f06d95cdbb46,2020-05-22T16:02:41.983Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2eced71b-7eac-4644-9658-53aca654836d,2020-05-22T16:02:37.814Z,3,Edm.Double,true,Edm.Boolean
convs-quality,2f0a2bf9-2f2a-4803-9827-9e55efc53ef6,2020-05-22T16:02:39.655Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2f207906-51d6-4540-b97a-dc6002a70bbd,2020-05-22T16:02:38.783Z,4,Edm.Double,true,Edm.Boolean
convs-quality,2f478ba0-8679-4aca-a1b3-99c857a2d28f,2020-05-22T16:02:35.991Z,4,Edm.Double,true,Edm.Boolean
convs-quality,2f53007b-2e74-4cbc-8217-31e8b7f74e18,2020-05-22T16:02:34.780Z,3,Edm.Double,true,Edm.Boolean
convs-quality,2fb897c5-0f1b-4d81-9acf-4bf56e3d5535,2020-05-22T16:02:41.131Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2ffdcf03-8098-46a6-b7f7-3dccd7eeff69,2020-05-22T16:02:40.580Z,3,Edm.Double,true,Edm.Boolean
convs-quality,3076504b-d968-4877-9d9b-bced1ea2d136,2020-05-22T16:02:38.115Z,3,Edm.Double,true,Edm.Boolean
convs-quality,3090142a-1f03-4375-b240-73e54c41d51d,2020-05-22T16:02:42.273Z,5,Edm.Double,true,Edm.Boolean
convs-quality,31d24b1a-a6aa-4b56-8259-c82edf7a79b1,2020-05-22T16:02:39.415Z,5,Edm.Double,true,Edm.Boolean
convs-quality,31d5e476-750f-4b0f-8fba-08a7c126dc96,2020-05-22T16:02:34.462Z,5,Edm.Double,true,Edm.Boolean
convs-quality,31f7b6d3-3458-4010-8a59-8f099cd6cd24,2020-05-22T16:02:36.214Z,1,Edm.Double,true,Edm.Boolean
convs-quality,3253b153-e721-4390-8144-5901f26f3afc,2020-05-22T16:02:35.415Z,5,Edm.Double,false,Edm.Boolean
convs-quality,325ec1d1-ae94-4b00-acd8-577379d0d9d5,2020-05-22T16:02:38.628Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3277bea2-f6fe-43b3-9f9e-f7d1579ef6c4,2020-05-22T16:02:38.044Z,5,Edm.Double,true,Edm.Boolean
convs-quality,32910d45-00a7-4c4f-ab9b-3ce92c0cf423,2020-05-22T16:02:35.949Z,5,Edm.Double,true,Edm.Boolean
convs-quality,329765f7-2937-40e4-9356-7afe32688586,2020-05-22T16:02:35.528Z,5,Edm.Double,true,Edm.Boolean
convs-quality,32d7e391-df54-45bc-b33f-242a9f380b43,2020-05-22T16:02:36.659Z,5,Edm.Double,true,Edm.Boolean
convs-quality,33057dd7-659f-4808-ba37-9483be107ac9,2020-05-22T16:02:38.156Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3306dfbe-6563-4de5-a3b4-aea43f1acebf,2020-05-22T16:02:35.219Z,5,Edm.Double,true,Edm.Boolean
convs-quality,33394d2e-e544-4b09-858f-d062bd1880df,2020-05-22T16:02:34.451Z,5,Edm.Double,true,Edm.Boolean
convs-quality,335285f5-446a-44e2-8546-0bae051dcfeb,2020-05-22T16:02:35.478Z,5,Edm.Double,true,Edm.Boolean
convs-quality,335619ce-f7ed-4516-a7cd-f9a91046619f,2020-05-22T16:02:34.895Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3365a99b-c7ba-459a-a3dd-70abf1500579,2020-05-22T16:02:39.753Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3392058f-1b97-433f-8566-f326bc4a5bfc,2020-05-22T16:02:42.291Z,5,Edm.Double,true,Edm.Boolean
convs-quality,339ae166-3216-4fa6-98cb-90ae1981794e,2020-05-22T16:02:36.377Z,5,Edm.Double,true,Edm.Boolean
convs-quality,33cb9b22-ed82-4d8e-824e-5c289ae6d57d,2020-05-22T16:02:41.808Z,5,Edm.Double,true,Edm.Boolean
convs-quality,33ef790f-c049-4275-a67a-7dd6f9329195,2020-05-22T16:02:39.598Z,5,Edm.Double,true,Edm.Boolean
convs-quality,34165f0f-2ea9-4b62-b3bc-4ba2ac20dcb0,2020-05-22T16:02:36.562Z,4,Edm.Double,true,Edm.Boolean
convs-quality,34594e71-7126-4d53-9f47-0b933fca78a1,2020-05-22T16:02:38.712Z,5,Edm.Double,true,Edm.Boolean
convs-quality,34a45106-372f-426e-9b60-0b2a1c41d5ad,2020-05-22T16:02:38.961Z,5,Edm.Double,false,Edm.Boolean
convs-quality,34b0371e-c90f-4bcb-ad29-cd1d089f7f99,2020-05-22T16:02:38.231Z,5,Edm.Double,true,Edm.Boolean
convs-quality,34b6206b-23af-4da8-9bda-179fe0cf640d,2020-05-22T16:02:35.760Z,4,Edm.Double,true,Edm.Boolean
convs-quality,34baabdf-3820-4ad1-b826-86fc1f95a5b7,2020-05-22T16:02:34.714Z,4,Edm.Double,false,Edm.Boolean
convs-quality,34ce02ea-ab46-45b1-874b-ed3db6a6b8ad,2020-05-22T16:02:41.295Z,3,Edm.Double,true,Edm.Boolean
convs-quality,34e7b586-6f75-4773-9540-a2c12749f4f9,2020-05-22T16:02:36.567Z,3,Edm.Double,true,Edm.Boolean
convs-quality,350973bb-6010-4d23-a59c-8be6527326fd,2020-05-22T16:02:39.782Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3525815d-bcc0-4f42-b837-9f382fbf78e3,2020-05-22T16:02:40.592Z,5,Edm.Double,true,Edm.Boolean
convs-quality,35321d0c-8587-44d4-9d0f-5cccf3754550,2020-05-22T16:02:35.663Z,4,Edm.Double,true,Edm.Boolean
convs-quality,35b3fd53-29b0-40b0-8e8c-be2f7448e8cf,2020-05-22T16:02:36.654Z,5,Edm.Double,true,Edm.Boolean
convs-quality,35ba5e15-43fd-45bd-a325-9e6f287d4a9b,2020-05-22T16:02:36.963Z,5,Edm.Double,true,Edm.Boolean
convs-quality,35f11229-b458-4627-ba70-1be963abc4ca,2020-05-22T16:02:37.284Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3610c65b-3fc3-40eb-b5b0-67eb152b44db,2020-05-22T16:02:41.578Z,5,Edm.Double,true,Edm.Boolean
convs-quality,362074e4-ba81-46b9-a464-6097c309adf2,2020-05-22T16:02:41.554Z,4,Edm.Double,true,Edm.Boolean
convs-quality,368737c2-c427-4def-a20b-d435dff0185b,2020-05-22T16:02:40.744Z,5,Edm.Double,true,Edm.Boolean
convs-quality,36bb7692-ee05-41dd-9d35-e6e08d11e71a,2020-05-22T16:02:35.901Z,5,Edm.Double,true,Edm.Boolean
convs-quality,36ce713c-57d5-4d54-884b-3ec8c1d2bcaf,2020-05-22T16:02:38.839Z,5,Edm.Double,true,Edm.Boolean
convs-quality,36f47b81-ce87-42cb-8ff9-293c1f781487,2020-05-22T16:02:37.790Z,4,Edm.Double,true,Edm.Boolean
convs-quality,372a5f17-7f37-4d57-9f55-9896471511ce,2020-05-22T16:02:35.041Z,5,Edm.Double,true,Edm.Boolean
convs-quality,377cc409-1280-4e7d-b5f8-2db8985e4544,2020-05-22T16:02:42.232Z,5,Edm.Double,true,Edm.Boolean
convs-quality,37a72750-4132-4bc4-8265-53e039ea6310,2020-05-22T16:02:39.592Z,5,Edm.Double,true,Edm.Boolean
convs-quality,382597e3-5561-4925-8cc9-fbee2ce273c0,2020-05-22T16:02:36.107Z,5,Edm.Double,true,Edm.Boolean
convs-quality,386d4ab7-1671-4cc4-9683-2db899e8070e,2020-05-22T16:02:38.685Z,5,Edm.Double,true,Edm.Boolean
convs-quality,38c459d5-5bbc-4374-bb9c-2cc44ee1c8ef,2020-05-22T16:02:39.580Z,5,Edm.Double,false,Edm.Boolean
convs-quality,3906eaa9-aebe-4f55-b22b-165169dcbc51,2020-05-22T16:02:39.990Z,5,Edm.Double,true,Edm.Boolean
convs-quality,39219ee1-9c8e-48c1-9af6-5faab985d04e,2020-05-22T16:02:42.170Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,398cbccc-1646-40bb-a3fd-ceee46a3032b,2020-05-22T16:02:37.116Z,5,Edm.Double,true,Edm.Boolean
convs-quality,39dd44ff-f8e9-434d-921e-87e55c1bc691,2020-05-22T16:02:38.557Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3a11bf77-a0b8-4ee3-b706-bc358f0d27c0,2020-05-22T16:02:34.931Z,1,Edm.Double,true,Edm.Boolean
convs-quality,3a65d929-a8a8-40a6-8c5f-6eb4c8b79507,2020-05-22T16:02:37.677Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3a6dfb54-3449-460c-9206-9e7355c5e0af,2020-05-22T16:02:34.925Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3a70ccfe-2c64-408c-97ef-4b90b7d336f4,2020-05-22T16:02:36.818Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3a8cd19b-d479-48ac-876a-b2cf11dcc8ef,2020-05-22T16:02:37.226Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3aab866a-1f34-40f4-9564-58956bc706d2,2020-05-22T16:02:35.907Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3aac19e9-6c62-47ef-9724-020bd6f33655,2020-05-22T16:02:38.765Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3b0f5c4e-1883-4695-ab11-6e81cd024225,2020-05-22T16:02:38.185Z,2,Edm.Double,true,Edm.Boolean
convs-quality,3b13ccf1-8b5e-467b-b87b-6efdbc9319a7,2020-05-22T16:02:36.314Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3b721eb0-c9ee-4a7a-b6f3-f040fd721cc9,2020-05-22T16:02:39.678Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3bebb163-6f43-4f15-baa7-7611336e3b15,2020-05-22T16:02:40.525Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3c5592e5-dc07-407f-9878-5caef81d76f0,2020-05-22T16:02:39.113Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3c7618cb-1eac-4d31-a313-7dfeb2d7870e,2020-05-22T16:02:41.357Z,5,Edm.Double,false,Edm.Boolean
convs-quality,3c7e76c2-1e3a-4227-97e8-835bfc16e199,2020-05-22T16:02:37.745Z,1,Edm.Double,true,Edm.Boolean
convs-quality,3c7f20ab-98ed-406e-9b78-d82885287f52,2020-05-22T16:02:37.612Z,5,Edm.Double,false,Edm.Boolean
convs-quality,3c7f6377-c4de-451e-ab29-d8f4569ddb50,2020-05-22T16:02:34.410Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3ca00ccc-c43a-4a58-b49a-11ff2e8f4651,2020-05-22T16:02:35.720Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3cc7029f-c83a-408d-a513-7b9d72007980,2020-05-22T16:02:40.326Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3cdcdd30-083f-4ba8-a0c2-57ea1120e592,2020-05-22T16:02:38.358Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3cfae81f-1da3-4345-a062-f97950b9e03a,2020-05-22T16:02:34.322Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3d15ea21-dfb1-4253-aae7-187641669fb6,2020-05-22T16:02:35.737Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3d16f02e-adcd-496a-947c-d5270a9a3c70,2020-05-22T16:02:36.613Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3d2076cc-acce-415d-b6a1-fdf62268f5c2,2020-05-22T16:02:39.125Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3d9439fd-7916-46f2-9fe6-68e4032e2a15,2020-05-22T16:02:41.020Z,4,Edm.Double,true,Edm.Boolean
convs-quality,3e440933-88a0-4c21-b1a3-1f690516b52b,2020-05-22T16:02:36.545Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3e798922-84a9-4091-860c-90559ffc1d4d,2020-05-22T16:02:40.085Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3e7f474d-475a-4c4a-88ee-4d824fe29928,2020-05-22T16:02:39.192Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3f084f9d-8d15-433f-9e70-ef8e71474ee4,2020-05-22T16:02:38.109Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3f238ba1-c385-415a-a511-998330c03750,2020-05-22T16:02:34.299Z,4,Edm.Double,false,Edm.Boolean
convs-quality,3f6d577b-6508-4e5f-81b0-5b12fd46c300,2020-05-22T16:02:34.720Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3f7345d8-665e-464b-9b17-cfe0ee8418d9,2020-05-22T16:02:40.120Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3f8b0ae8-bdba-4495-9a3c-6068cd249510,2020-05-22T16:02:39.713Z,5,Edm.Double,true,Edm.Boolean
convs-quality,3fdc4c79-b91c-4bc4-bed2-f087bea855f0,2020-05-22T16:02:35.669Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4012eb8e-7163-47ee-9794-d19cc7de09e4,2020-05-22T16:02:38.127Z,4,Edm.Double,true,Edm.Boolean
convs-quality,40551217-d25f-43f8-99d6-35d08e03815a,2020-05-22T16:02:34.457Z,5,Edm.Double,true,Edm.Boolean
convs-quality,405c323b-e0de-4f38-8537-6a773642ac04,2020-05-22T16:02:37.466Z,5,Edm.Double,true,Edm.Boolean
convs-quality,40b1fdb6-39f5-4e06-979d-21a2ea14139d,2020-05-22T16:02:36.863Z,2,Edm.Int64,true,Edm.Boolean
convs-quality,40dcc671-6b41-483d-9eb1-1b2460640556,2020-05-22T16:02:40.685Z,5,Edm.Double,true,Edm.Boolean
convs-quality,40f6f84b-4342-4300-b3f8-e3da7b23f3a2,2020-05-22T16:02:38.499Z,3,Edm.Double,true,Edm.Boolean
convs-quality,4104b421-0f66-4761-b5fb-a0d3d90ca2a1,2020-05-22T16:02:37.950Z,4,Edm.Double,true,Edm.Boolean
convs-quality,41064ab6-e58f-45d7-a10e-0199ce8cfaab,2020-05-22T16:02:37.867Z,5,Edm.Double,false,Edm.Boolean
convs-quality,412a40e1-f092-4168-a161-15be24cff6b4,2020-05-22T16:02:38.592Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4178c6b8-577c-4243-ae00-9d4eb1770225,2020-05-22T16:02:37.026Z,5,Edm.Double,true,Edm.Boolean
convs-quality,41875073-8400-43a9-beac-1dac9ff9a198,2020-05-22T16:02:36.236Z,5,Edm.Double,true,Edm.Boolean
convs-quality,41bb2398-dde3-4ab4-884e-96a6e5f14188,2020-05-22T16:02:38.330Z,5,Edm.Double,true,Edm.Boolean
convs-quality,41c6f9d1-18b1-4682-b717-52b1feed7d55,2020-05-22T16:02:36.054Z,4.99,Edm.Double,true,Edm.Boolean
convs-quality,41fc42bf-b3ef-4e07-9895-71275af20132,2020-05-22T16:02:35.936Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4228e422-217a-4db6-a302-51d75c92e82f,2020-05-22T16:02:34.554Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4252a5e4-1a82-405e-b310-6113043f54c7,2020-05-22T16:02:40.837Z,5,Edm.Double,true,Edm.Boolean
convs-quality,42715994-1016-4493-a422-82f878167c16,2020-05-22T16:02:36.801Z,1,Edm.Double,true,Edm.Boolean
convs-quality,427c1f78-c66f-4cc2-bcfa-20f5b5ecd442,2020-05-22T16:02:37.924Z,2,Edm.Int64,true,Edm.Boolean
convs-quality,42942ee3-9889-404e-aac1-887494da8b6a,2020-05-22T16:02:34.416Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,42fe4afc-fb4e-45ba-ab2a-6ff23b43ad98,2020-05-22T16:02:42.001Z,5,Edm.Double,false,Edm.Boolean
convs-quality,42ff2fb5-4523-437c-9eaf-5d5e65433eba,2020-05-22T16:02:42.278Z,5,Edm.Double,true,Edm.Boolean
convs-quality,431a1d50-d2a7-4d23-ae1e-9432e72f914e,2020-05-22T16:02:35.083Z,5,Edm.Double,true,Edm.Boolean
convs-quality,433fd709-7a3f-4f31-90e6-73cec186da31,2020-05-22T16:02:35.680Z,5,Edm.Double,true,Edm.Boolean
convs-quality,435a9671-173c-4565-af95-f74facf5ab7d,2020-05-22T16:02:41.196Z,2,Edm.Double,true,Edm.Boolean
convs-quality,435d15c3-2d1c-45e2-a2c6-519f4b48217a,2020-05-22T16:02:39.644Z,4,Edm.Double,true,Edm.Boolean
convs-quality,43815fbb-7b09-49b0-981d-6548777c217d,2020-05-22T16:02:39.392Z,5,Edm.Double,true,Edm.Boolean
convs-quality,43d529f1-9686-4c58-acb4-99b967689862,2020-05-22T16:02:39.701Z,5,Edm.Double,true,Edm.Boolean
convs-quality,443301b7-675b-4c0b-9d7b-cd25de8473da,2020-05-22T16:02:36.694Z,5,Edm.Double,true,Edm.Boolean
convs-quality,44750fba-3e96-4f1a-b515-0bd8b06190b4,2020-05-22T16:02:38.833Z,5,Edm.Double,false,Edm.Boolean
convs-quality,44ce6e28-dc18-4dc0-8830-1412dff7da17,2020-05-22T16:02:37.705Z,4,Edm.Double,true,Edm.Boolean
convs-quality,44d5d81f-9ee1-4731-acc1-2c2c96e1d2dc,2020-05-22T16:02:38.616Z,5,Edm.Double,true,Edm.Boolean
convs-quality,450bebd5-5030-4eba-a123-902265b963ef,2020-05-22T16:02:37.855Z,5,Edm.Double,true,Edm.Boolean
convs-quality,455a9c24-effc-47b1-9c2a-f54e66a654a4,2020-05-22T16:02:40.656Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4597c4f1-dca7-4aea-8d7a-d74eea40eb6e,2020-05-22T16:02:41.646Z,3,Edm.Double,true,Edm.Boolean
convs-quality,45c6f3ed-df29-47bc-94cd-36148ae65df7,2020-05-22T16:02:34.571Z,5,Edm.Double,true,Edm.Boolean
convs-quality,45f2dfa5-d8ad-4f33-8994-68bc040e6901,2020-05-22T16:02:34.305Z,5,Edm.Double,false,Edm.Boolean
convs-quality,461a51d0-e5ae-4c74-aed7-c1da4ee0ea41,2020-05-22T16:02:35.157Z,5,Edm.Double,true,Edm.Boolean
convs-quality,461ff182-496b-4481-8fa1-81518b65e0a0,2020-05-22T16:02:34.623Z,1,Edm.Double,true,Edm.Boolean
convs-quality,4621d5c6-b96f-4a01-97c4-3a900663ffb1,2020-05-22T16:02:39.805Z,5,Edm.Double,true,Edm.Boolean
convs-quality,467d12f0-0f67-420c-bcbe-c3dc50653146,2020-05-22T16:02:37.255Z,5,Edm.Double,true,Edm.Boolean
convs-quality,469fbeb2-4e70-4c51-8cb6-62cb6a2e1713,2020-05-22T16:02:38.604Z,5,Edm.Double,true,Edm.Boolean
convs-quality,46d4f3e4-60b7-416f-a19d-3a490353e80b,2020-05-22T16:02:35.961Z,5,Edm.Double,true,Edm.Boolean
convs-quality,470c6de5-bba4-4c7c-97e3-50f941104c54,2020-05-22T16:02:34.640Z,5,Edm.Double,false,Edm.Boolean
convs-quality,471e4ade-8676-4426-bf4e-0d5fe4a7cca8,2020-05-22T16:02:34.589Z,5,Edm.Double,false,Edm.Boolean
convs-quality,4780be7b-295c-4089-89d5-7a661f44a615,2020-05-22T16:02:34.485Z,5,Edm.Double,true,Edm.Boolean
convs-quality,479b3192-bc39-4980-b316-5bca886219e0,2020-05-22T16:02:38.179Z,4,Edm.Double,true,Edm.Boolean
convs-quality,479bab16-c79d-4673-a35c-6f6f652be6c4,2020-05-22T16:02:36.795Z,5,Edm.Double,true,Edm.Boolean
convs-quality,479e8e38-4653-4298-af5b-3eb99af7a2e9,2020-05-22T16:02:39.835Z,5,Edm.Double,true,Edm.Boolean
convs-quality,47d94cf1-9eab-4f0d-b3c0-7b6288e35cbe,2020-05-22T16:02:40.144Z,5,Edm.Double,true,Edm.Boolean
convs-quality,48182d1a-156c-4a0f-81a5-084b6686d705,2020-05-22T16:02:40.719Z,5,Edm.Double,true,Edm.Boolean
convs-quality,489af5fe-8418-418b-ab43-d2275c15b167,2020-05-22T16:02:36.470Z,5,Edm.Double,true,Edm.Boolean
convs-quality,48b2df94-963f-4850-abf1-9f166293f8a4,2020-05-22T16:02:36.152Z,5,Edm.Double,true,Edm.Boolean
convs-quality,48c4a69c-227f-4a81-9053-16b0480901b4,2020-05-22T16:02:35.369Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4947ae62-9e58-4858-ae46-ae67160cfbd6,2020-05-22T16:02:39.386Z,5,Edm.Double,true,Edm.Boolean
convs-quality,499716c4-9348-4aea-9057-fe14699e13c0,2020-05-22T16:02:41.749Z,5,Edm.Double,true,Edm.Boolean
convs-quality,49991552-9d46-495d-b4f8-1fedccf5c7d4,2020-05-22T16:02:41.640Z,5,Edm.Double,true,Edm.Boolean
convs-quality,49e9e44f-a866-448e-8e44-7dfe54834e8b,2020-05-22T16:02:41.790Z,5,Edm.Double,true,Edm.Boolean
convs-quality,49f668f9-c8b7-4d55-9b0e-c84805ccdac9,2020-05-22T16:02:36.072Z,5,Edm.Double,true,Edm.Boolean
convs-quality,49fa9188-2c1c-481e-ad47-146a0e9ce501,2020-05-22T16:02:35.919Z,5,Edm.Double,true,Edm.Boolean
convs-quality,49fec059-6790-4407-b671-b51d3a5fd90c,2020-05-22T16:02:40.218Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4a255d61-ff1a-43e2-9fe6-f057f0bc994b,2020-05-22T16:02:39.609Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4a3bfa39-2c22-42c8-8694-32b4e34415e9,2020-05-22T16:02:34.255Z,3,Edm.Double,true,Edm.Boolean
convs-quality,4a5479d4-1d20-457a-904d-c38ff4ffe364,2020-05-22T16:02:38.789Z,5,Edm.Double,true,Edm.Boolean
